,Unnamed: 0,Litres,PDF,Wiki,Имя,Short name,Отчество,Фамилия,Название,Ссылка,Score,Авт. Права,Дата смерти,Wiki id,Авт. права wiki
589,589,0,0,1,Туве,Т,,Янссон,Последний в мире дракон,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(27, 6, 2001)",Q102071,1
590,590,0,0,1,Р.,Р,Р.,Толкин,"Хоббит, или Туда и обратно",ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,1,"(2, 9, 1973)",Q892,1
591,591,0,0,1,В.,В,,Белинский,Сочинения Александра Пушкина (Пушкин),ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,0,"(26, 5, 1848)",Q192885,0
592,592,0,0,1,В.,В,,Белинский,Стихотворения М. Лермонтова (Лермонтов),ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),1,0,"(26, 5, 1848)",Q192885,0
593,593,0,0,1,В.,В,,Белинский,Герой нашего времени. Сочинение М.Ю.Лермонтова (Лермонтов),ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8._%D0%A1%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C.%D0%AE.%D0%9B%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B0,1,0,"(26, 5, 1848)",Q192885,0
594,594,0,0,1,Н.,Н,А.,Добролюбов,Луч света в тёмном царстве (Островский),ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8._%D0%A1%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C.%D0%AE.%D0%9B%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B0,1,0,"(17, 11, 1861)",Q311459,0
595,595,0,0,1,Н.,Н,А.,Добролюбов,Что такое обломовщина? (Гончаров),ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8._%D0%A1%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C.%D0%AE.%D0%9B%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B0,1,0,"(17, 11, 1861)",Q311459,0
596,596,0,0,1,Д.,Д,И.,Писарев,Обломов (Гончаров),ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%98._%D0%90._%D0%93%D0%BE%D0%BD%D1%87%D0%B0%D1%80%D0%BE%D0%B2%D0%B0_%C2%AB%D0%9E%D0%B1%D0%BB%D0%BE%D0%BC%D0%BE%D0%B2%C2%BB_(%D0%9F%D0%B8%D1%81%D0%B0%D1%80%D0%B5%D0%B2),1,0,,Q4196878,1
597,597,0,0,1,Д.,Д,И.,Писарев,Базаров (Тургенев),ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,1,0,,Q4196878,1
598,598,0,0,1,А.,А,А.,Григорьев,После „Грозы“ Островского (Островский),ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,1,0,"(25, 9, 1864)",Q2362334,0
599,599,0,0,1,А.,А,А.,Григорьев,Письма к Ивану Сергеевичу Тургеневу,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,1,0,"(25, 9, 1864)",Q2362334,0
600,600,0,0,1,А.,А,В.,Дружинин,"Обломов, роман И. А. Гончарова (Гончаров)",ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,1,0,,,1
601,601,0,0,1,Н.,Н,Н.,Страхов,Отцы и дети И. С. Тургенева (Тургенев),ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,1,0,"(24, 1, 1896)",Q2636293,0
602,602,0,0,1,М.,М,А.,Антонович,Асмодей нашего времени,ru.wikisource.org/wiki/%D0%90%D1%81%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8_(%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87),1,0,"(14, 11, 1918)",Q1967191,0
603,611,0,1,0,Л.,Л,Н.,Толстой,Казаки,,1,0,"(7, 11, 1910)",Q7243,0
604,612,0,1,0,Л.,Л,Н.,Толстой,Севастопольские рассказы,,1,0,"(7, 11, 1910)",Q7243,0
605,613,0,1,0,Л.,Л,Н.,Толстой, Рассказы для детей,,1,0,"(7, 11, 1910)",Q7243,0
606,614,0,1,0,Л.,Л,Н.,Толстой,Воскресение,,1,0,"(7, 11, 1910)",Q7243,0
607,615,0,1,0,Л.,Л,Н.,Толстой,Хаджи-Мурат,,1,0,"(7, 11, 1910)",Q7243,0
608,616,0,1,0,Л.,Л,Н.,Толстой,Утро помещика,,1,0,"(7, 11, 1910)",Q7243,0
609,617,0,1,0,Л.,Л,Н.,Толстой,Люцерн,,1,0,"(7, 11, 1910)",Q7243,0
610,618,0,1,0,Л.,Л,Н.,Толстой,Анна Каренина,,1,0,"(7, 11, 1910)",Q7243,0
611,619,0,1,0,Л.,Л,Н.,Толстой,Золотой ключик или приключения Буратино,,1,0,"(7, 11, 1910)",Q7243,0
612,620,0,1,0,Л.,Л,Н.,Толстой,Набег,,1,0,"(7, 11, 1910)",Q7243,0
613,621,0,1,0,К.,К,Д.,Ушинский,Четыре желания,,1,0,"(22, 12, 1870)",Q2622325,0
614,622,1,1,0,А.,А,С.,Пушкин,Пиковая дама,,2,0,"(29, 1, 1837)",Q7200,0
615,623,0,1,0,А.,А,С.,Пушкин,Сказка о попе и работнике его Балде,,1,0,"(29, 1, 1837)",Q7200,0
616,624,0,1,0,А.,А,С.,Пушкин,Сказка о золотом петушке,,1,0,"(29, 1, 1837)",Q7200,0
617,625,0,1,0,А.,А,С.,Пушкин,Сказка о царе Салтане,,1,0,"(29, 1, 1837)",Q7200,0
618,626,0,1,0,А.,А,С.,Пушкин,У лукоморья дуб зеленый,,1,0,"(29, 1, 1837)",Q7200,0
619,627,0,1,0,А.,А,С.,Пушкин,Маленькие трагедии,,1,0,"(29, 1, 1837)",Q7200,0
620,628,0,1,0,А.,А,С.,Пушкин,Сказка о рыбаке и рыбке,,1,0,"(29, 1, 1837)",Q7200,0
621,629,0,1,0,А.,А,С.,Пушкин,Повести Белкина,,1,0,"(29, 1, 1837)",Q7200,0
622,630,0,1,0,А.,А,С.,Пушкин,Сказка о мертвой царевне и семи богатырях,,1,0,"(29, 1, 1837)",Q7200,0
623,631,0,1,0,А.,А,С.,Пушкин,История села Горюхина,,1,0,"(29, 1, 1837)",Q7200,0
624,632,0,1,0,А.,А,Л.,Барто, Стихи для маленьких,,1,1,,,1
625,633,0,1,0,К.,К,И.,Чуковский,Чукоккала,,1,1,"(28, 10, 1969)",Q347685,1
626,634,0,1,0,К.,К,И.,Чуковский,Краденное солнце,,1,1,"(28, 10, 1969)",Q347685,1
627,635,0,1,0,К.,К,И.,Чуковский,Тараканище,,1,1,"(28, 10, 1969)",Q347685,1
628,636,0,1,0,К.,К,И.,Чуковский,Муха- Цокотуха,,1,1,"(28, 10, 1969)",Q347685,1
629,637,0,1,0,К.,К,И.,Чуковский,Телефон,,1,1,"(28, 10, 1969)",Q347685,1
630,638,0,1,0,К.,К,И.,Чуковский,Мойдодыр,,1,1,"(28, 10, 1969)",Q347685,1
631,639,0,1,0,В.,В,,Осеева, Рассказы,,1,1,,Q27579984,1
632,640,0,1,0,Б.,Б,С.,Житков,Помощь идет,,1,0,,,1
633,641,0,1,0,С.,С,В.,Михалков,Дядя Степа,,1,1,"(27, 8, 2009)",Q208116,1
634,642,0,1,0,С.,С,В.,Михалков, Стихи для детей,,1,1,"(27, 8, 2009)",Q208116,1
635,643,0,1,0,С.,С,В.,Михалков,А что у вас?,,1,1,"(27, 8, 2009)",Q208116,1
636,644,0,1,0,С.,С,Я.,Маршак,Детки в клетке,,1,1,"(4, 7, 1964)",Q435584,1
637,645,0,1,0,С.,С,Я.,Маршак,Вот такой рассеянный,,1,1,"(4, 7, 1964)",Q435584,1
638,646,0,1,0,С.,С,Я.,Маршак,Почта,,1,1,"(4, 7, 1964)",Q435584,1
639,647,0,1,0,В.,В,В.,Маяковский,Кем быть?,,1,0,"(14, 4, 1930)",Q132964,0
640,648,0,1,0,В.,В,В.,Маяковский,Что такое хорошо и что такое плохо,,1,0,"(14, 4, 1930)",Q132964,0
641,649,0,1,0,В.,В,В.,Маяковский,Конь-огонь,,1,0,"(14, 4, 1930)",Q132964,0
642,650,0,1,0,Н.,Н,Н.,Носов,Витя Малеев в школе и дома,,1,0,,,1
643,651,0,1,0,Н.,Н,Н.,Носов, Рассказы,,1,0,,,1
644,652,0,1,0,Н.,Н,Н.,Носов,Приключения Незнайки,,1,0,,,1
645,653,0,1,0,В.,В,В.,Бианки, Рассказы о природе,,1,0,"(10, 6, 1959)",Q981171,1
646,654,0,1,0,В.,В,В.,Бианки,Кто чем поет?,,1,0,"(10, 6, 1959)",Q981171,1
647,655,0,1,0,В.,В,В.,Бианки,Чей нос лучше?,,1,0,"(10, 6, 1959)",Q981171,1
648,656,0,1,0,Ш.,Ш,,Пьеро,Красная шапочка,,1,1,,,1
649,657,0,1,0,Ш.,Ш,,Пьеро,Кот в сапогах,,1,1,,,1
650,658,0,1,0,Д.,Д,,Мамин-Сибиряк,Приемыш,,1,0,"(2, 11, 1912)",Q2207346,0
651,659,0,1,0,Д.,Д,,Мамин-Сибиряк,Емеля-охотник,,1,0,"(2, 11, 1912)",Q2207346,0
652,660,0,1,0,М.,М,Ю.,Лермонтов,Ашик-Кериб,,1,0,"(15, 7, 1841)",Q46599,0
653,661,0,1,0,М.,М,Ю.,Лермонтов,Утес,,1,0,"(15, 7, 1841)",Q46599,0
654,662,0,1,0,М.,М,Ю.,Лермонтов,Боярин Орша,,1,0,"(15, 7, 1841)",Q46599,0
655,663,0,1,0,М.,М,Ю.,Лермонтов,На севере диком. . . ,,1,0,"(15, 7, 1841)",Q46599,0
656,664,0,1,0,Б.,Б,,Заходер,Веселые стихи,,1,1,"(7, 11, 2000)",Q1238538,1
657,665,0,1,0,М.,М,М.,Пришвин,Разговор птиц и зверей,,1,1,"(16, 1, 1954)",Q700323,1
658,666,0,1,0,М.,М,М.,Пришвин,Рассказы о природе,,1,1,"(16, 1, 1954)",Q700323,1
659,668,0,1,0,Е.,Е,,Пермяк, Торопливый ножик и другие рассказы,,1,1,,,1
660,669,0,1,0,Е.,Е,,Чарушин, Рассказы,,1,0,,,1
661,670,0,1,0,Э.,Э,,Успенский," Рассказы, сказки для детей",,1,0,"(14, 8, 2018)",Q18066,1
662,671,0,1,0,С.,С,,Аксаков,Аленький цветочек,,1,0,"(19, 12, 1860)",Q722730,0
663,672,0,1,0,В.,В,,Даль, Девочка снегурочка и другие рассказы,,1,0,,Q4166770,1
664,673,0,1,0,Д.,Д,,Родари,Чипполино,,1,1,"(14, 4, 1980)",Q193018,1
665,674,0,1,0,Н.,Н,А.,Некрасов,Кому на Руси жить хорошо?,,1,0,"(8, 1, 1878)",Q208003,0
666,675,0,1,0,Н.,Н,А.,Некрасов,Дед Мазай и зайцы,,1,0,"(8, 1, 1878)",Q208003,0
667,676,0,1,0,Н.,Н,А.,Некрасов,Коробейники,,1,0,"(8, 1, 1878)",Q208003,0
668,677,0,1,0,А.,А,П.,Чехов,,,1,0,,Q28913234,1
669,678,0,1,0,А.,А,П.,Чехов,Экзамен на чин,,1,0,,Q28913234,1
670,679,0,1,0,А.,А,П.,Чехов,Устрицы,,1,0,,Q28913234,1
671,680,1,1,0,А.,А,П.,Чехов,Крыжовник,,2,0,,Q28913234,1
672,681,1,1,0,А.,А,П.,Чехов,Три сестры,,2,0,,Q28913234,1
673,682,1,1,0,А.,А,П.,Чехов,Вишневый сад,,2,0,,Q28913234,1
674,683,1,1,0,А.,А,П.,Чехов,Ионыч,,2,0,,Q28913234,1
675,684,0,1,0,А.,А,П.,Чехов,Палата №6,,1,0,,Q28913234,1
676,685,1,1,0,А.,А,П.,Чехов,Человек в футляре,,2,0,,Q28913234,1
677,686,0,1,0,А.,А,П.,Чехов, Юмористические и сатирические рассказы,,1,0,,Q28913234,1
678,687,0,1,0,А.,А,П.,Чехов,Чайка,,1,0,,Q28913234,1
679,688,1,1,0,А.,А,П.,Чехов,О любви,,2,0,,Q28913234,1
680,689,0,1,0,А.,А,П.,Чехов,Каштанка,,1,0,,Q28913234,1
681,690,0,1,0,А.,А,П.,Чехов,Скрипка Ротшильда,,1,0,,Q28913234,1
682,691,0,1,0,А.,А,П.,Гайдар,Чук и Гек,,1,0,,,1
683,692,0,1,0,А.,А,П.,Гайдар,РВС,,1,0,,,1
684,693,0,1,0,К.,К,,Паустовский,Растрепанный воробей,,1,1,"(14, 7, 1968)",Q368812,1
685,694,0,1,0,К.,К,,Паустовский,Черная курица,,1,1,"(14, 7, 1968)",Q368812,1
686,695,0,1,0,К.,К,,Паустовский,Теплый хлеб,,1,1,"(14, 7, 1968)",Q368812,1
687,696,0,1,0,Н.,Н,,Сладков, Рассказы о живой природе,,1,1,,,1
688,697,0,1,0,Б.,Б,И.,Житков,Что я видел,,1,0,,,1
689,698,0,1,0,В.,В,,Гюго,Козетта,,1,1,,Q7367470,1
690,700,0,1,0,Г.,Г,Х.,Андерсен, Сказки,,1,1,,Q327154,1
691,701,0,1,0,Р.,Р,,Киплинг,Маугли,,1,1,"(18, 1, 1936)",Q34743,0
692,702,0,1,0,,,,Гримм,Сказки братьев ,,1,0,"(19, 12, 1807)",Q61852,0
693,703,1,1,0,А.,А,И.,Куприн,Гамбринус,,2,0,"(25, 8, 1938)",Q271457,0
694,704,0,1,0,Ч.,Ч,,Айтматов,Свидание с сыном,,1,1,"(10, 6, 2008)",Q484292,1
695,705,0,1,0,М.,М,,Зощенко,Рассказы,,1,1,,Q4146858,1
696,706,0,1,0,М.,М,,Зощенко,Карусель,,1,1,,Q4146858,1
697,707,0,1,0,Н.,Н,,Носов,Веселая семейка,,1,0,,,1
698,708,0,1,0,В.,В,П.,Катаев,Сын полка,,1,0,"(12, 4, 1986)",Q333873,1
699,709,0,1,0,А.,А,М.,Горький,Пепе,,1,0,,Q1250779,1
700,710,0,1,0,Э.,Э,Н.,Успенский,Приключения в Простоквашино,,1,0,,,1
701,711,0,1,0,А.,А,О.,Ишимова, История России в рассказах для детей,,1,0,,,1
702,712,0,1,0,Э.,Э,А.,Гофман,Щелкунчик и Мышиный король,,1,1,"(25, 6, 1822)",Q150471,0
703,713,0,1,0,В.,В,,Гауф,Маленький Мук,,1,1,,Q21103593,1
704,714,0,1,0,Д.,Д,,Лондон,Зов предков,,1,1,,,1
705,716,0,1,0,В.,В,,Губарев,Королевство кривых зеркал,,1,0,,Q4431450,1
706,718,0,1,0,В.,В,,Одоевского,"Литературные сказки (Андерсена, братьев Гримм, Перро, Гауфа, Гофмана, Пушкина, , Погорельского, Гаршина и др",,1,1,,Q60936663,1
707,719,0,1,0,,,,Аленушкин,Аленушкины сказки,,1,1,,,1
708,720,0,1,0,Ю.,Ю,,Олеша,Три толстяка,,1,1,"(10, 5, 1960)",Q380000,1
709,721,0,1,0,С.,С,,Маршак,Горя бояться-счастья не видать,,1,1,"(4, 7, 1964)",Q435584,1
710,722,0,1,0,С.,С,,Маршак,Двенадцать месяцев,,1,1,"(4, 7, 1964)",Q435584,1
711,723,0,1,0,Е.,Е,,Шварц,Дракон,,1,1,"(11, 3, 2010)",Q461932,1
712,724,0,1,0,Е.,Е,,Шварц,Снежная королева,,1,1,"(11, 3, 2010)",Q461932,1
713,725,0,1,0,Е.,Е,,Шварц,Два клена,,1,1,"(11, 3, 2010)",Q461932,1
714,726,0,1,0,,,,Тургенев,Записок охотника,,1,0,"(3, 9, 1883)",Q42831,0
715,727,0,1,0,,,,Короленко,Слепой музыкант,,1,0,"(25, 12, 1921)",Q335064,0
716,728,0,1,0,,,,Куприн,Чудесный доктор,,1,0,"(25, 8, 1938)",Q271457,0
717,729,0,1,0,,,,Куприн,Слон,,1,0,"(25, 8, 1938)",Q271457,0
718,730,0,1,0,Л.,Л,,Андреев, Петька на даче,,1,0,"(12, 9, 1919)",Q310866,0
719,731,0,1,0,А.,А,Н.,Толстой, Детство Никиты,,1,0,"(23, 2, 1945)",Q192279,0
720,732,0,1,0,А.,А,Н.,Толстой,Петр I,,1,0,"(23, 2, 1945)",Q192279,0
721,733,0,1,0,,,,Волков,Волшебник Изумрудного города,,1,0,,Q25647280,1
722,734,0,1,0,,,,Паустовский,Барсучий нос,,1,1,"(14, 7, 1968)",Q368812,1
723,735,0,1,0,,,,Паустовский,Стекольный мастер,,1,1,"(14, 7, 1968)",Q368812,1
724,736,0,1,0,,,,Паустовский,Подарок,,1,1,"(14, 7, 1968)",Q368812,1
725,737,0,1,0,,,,Паустовский,Старый челн,,1,1,"(14, 7, 1968)",Q368812,1
726,738,0,1,0,,,,Паустовский,Золотой линь,,1,1,"(14, 7, 1968)",Q368812,1
727,739,0,1,0,,,,Паустовский,Летние дни,,1,1,"(14, 7, 1968)",Q368812,1
728,740,0,1,0,,,,Паустовский,Заячьи лапы,,1,1,"(14, 7, 1968)",Q368812,1
729,741,0,1,0,,,,Носов,Незнайка на Луне,,1,0,"(26, 7, 1976)",Q653320,1
730,742,0,1,0,,,,Носов,Незнайка в Солнечном городе,,1,0,"(26, 7, 1976)",Q653320,1
731,743,0,1,0,,,,Мюнхгаузен,Удивительные приключения барона Мюнхгаузена,,1,1,"(16, 3, 1945)",Q315746,0
732,744,0,1,0,С.,С,,Алексеев,Исторические повести,,1,0,,Q4061729,1
733,745,0,1,0,С.,С,,Алексеев,Сто рассказов из русской истории,,1,0,,Q4061729,1
734,746,0,1,0,М.,М,,Ефетов,Граната в ушанке,,1,1,"(1, 1, 1996)",Q4177332,1
735,747,0,1,0,М.,М,,Ефетов,Девочка из Сталинграда,,1,1,"(1, 1, 1996)",Q4177332,1
736,748,0,1,0,В.,В,,Белов,Поющие камни,,1,0,"(4, 12, 2012)",Q26412,1
737,749,0,1,0,В.,В,,Белов,Скворцы,,1,0,"(4, 12, 2012)",Q26412,1
738,750,0,1,0,,,,Трубачев,Васек Трубачев и его товарищи,,1,1,"(13, 3, 1907)",Q19588389,0
739,751,0,1,0,,,,Баранкин,"Баранкин, будь человеком",,1,1,,Q30346620,1
740,752,0,1,0,Ю.,Ю,,Яковлев,Собирающий облака,,1,0,"(29, 12, 1995)",Q4536961,1
741,753,0,1,0,Ю.,Ю,,Яковлев,Когда уезжает друг,,1,0,"(29, 12, 1995)",Q4536961,1
742,754,0,1,0,,,,Чапек, Сказки и веселые истории,,1,1,"(25, 12, 1938)",Q155855,0
743,755,0,1,0,,,,Замятин,Огненная А,,1,0,"(10, 3, 1937)",Q204868,0
744,756,1,1,0,Н.,Н,В.,Гоголь,Мертвые души,,2,0,"(21, 2, 1852)",Q43718,0
745,757,1,1,0,Н.,Н,В.,Гоголь,Вечера на хуторе близ Диканьки,,2,0,"(21, 2, 1852)",Q43718,0
746,758,0,1,0,Н.,Н,В.,Гоголь,Женитьба,,1,0,"(21, 2, 1852)",Q43718,0
747,759,0,1,0,Н.,Н,В.,Гоголь,Миргород,,1,0,"(21, 2, 1852)",Q43718,0
748,760,1,1,0,Н.,Н,В.,Гоголь,Ревизор,,2,0,"(21, 2, 1852)",Q43718,0
749,761,1,1,0,Н.,Н,В.,Гоголь,Шинель,,2,0,"(21, 2, 1852)",Q43718,0
750,762,1,1,0,Н.,Н,В.,Гоголь,Тарас Бульба,,2,0,"(21, 2, 1852)",Q43718,0
751,763,0,1,0,Н.,Н,С.,Лесков,Тупейный художник,,1,0,"(21, 2, 1895)",Q209004,0
752,764,0,1,0,Н.,Н,С.,Лесков,Леди Макбет Мценского уезда,,1,0,"(21, 2, 1895)",Q209004,0
753,765,0,1,0,Ф.,Ф,И.,Тютчев,,,1,0,,,1
754,766,0,1,0,Ф.,Ф,И.,Тютчев, Стихотворения,,1,0,,,1
755,767,0,1,0,Ф.,Ф,И.,Тютчев, Лирика,,1,0,,,1
756,768,0,1,0,Ф.,Ф,И.,Тютчев, ,,1,0,,,1
757,769,0,1,0,А.,А,А.,Фет,,,1,0,"(21, 11, 1892)",Q314212,0
758,770,0,1,0,А.,А,А.,Фет, Стихотворения,,1,0,"(21, 11, 1892)",Q314212,0
759,771,0,1,0,А.,А,А.,Фет, Лирика,,1,0,"(21, 11, 1892)",Q314212,0
760,772,0,1,0,А.,А,А.,Фет, ,,1,0,"(21, 11, 1892)",Q314212,0
761,773,1,1,0,А.,А,П.,Платонов,В прекрасном и яростном мире,,2,0,"(5, 1, 1951)",Q315147,1
762,774,0,1,0,М.,М,М.,Зощенко,Монтер,,1,1,,Q4146858,1
763,777,0,1,0,А.,А,А.,Блок,,,1,0,"(7, 8, 1921)",Q164765,0
764,778,0,1,0,А.,А,А.,Блок, Стихотворения,,1,0,"(7, 8, 1921)",Q164765,0
765,779,0,1,0,А.,А,А.,Блок, ,,1,0,"(7, 8, 1921)",Q164765,0
766,780,0,1,0,С.,С,А.,Есенин,,,1,0,"(28, 12, 1925)",Q31628,0
767,781,0,1,0,С.,С,А.,Есенин, Стихотворения,,1,0,"(28, 12, 1925)",Q31628,0
768,782,0,1,0,С.,С,А.,Есенин, ,,1,0,"(28, 12, 1925)",Q31628,0
769,783,0,1,0,А.,А,А.,Ахматова,,,1,0,"(5, 3, 1966)",Q80440,1
770,784,0,1,0,А.,А,А.,Ахматова, Стихотворения,,1,0,"(5, 3, 1966)",Q80440,1
771,785,0,1,0,А.,А,А.,Ахматова, ,,1,0,"(5, 3, 1966)",Q80440,1
772,786,0,1,0,Р.,Р,,Брэдбери,,,1,1,"(5, 6, 2012)",Q40640,1
773,787,0,1,0,Р.,Р,,Брэдбери, Фантастические рассказы,,1,1,"(5, 6, 2012)",Q40640,1
774,788,0,1,0,Р.,Р,,Брэдбери, ,,1,1,"(5, 6, 2012)",Q40640,1
775,789,0,1,0,А.,А,,Бустужев-Марлинский,Лейтенант Бельвизор,,1,1,,,1
776,790,0,1,0,В.,В,Ф.,Одоевский,Городок в табакерке,,1,0,,Q19134377,1
777,791,0,1,0,П.,П,,Мериме,,,1,1,"(23, 9, 1870)",Q160333,0
778,792,0,1,0,П.,П,,Мериме, Новеллы,,1,1,"(23, 9, 1870)",Q160333,0
779,793,0,1,0,И.,И,С.,Тургенев,Дворянское гнездо,,1,0,"(3, 9, 1883)",Q42831,0
780,794,1,1,0,И.,И,С.,Тургенев,Записки охотника,,2,0,"(3, 9, 1883)",Q42831,0
781,795,0,1,0,И.,И,С.,Тургенев,Вешние воды,,1,0,"(3, 9, 1883)",Q42831,0
782,796,0,1,0,И.,И,С.,Тургенев,Накануне,,1,0,"(3, 9, 1883)",Q42831,0
783,797,0,1,0,И.,И,С.,Тургенев,Дым,,1,0,"(3, 9, 1883)",Q42831,0
784,798,0,1,0,М.,М,Е.,Салтыков-Щедрин,,,1,0,"(28, 4, 1889)",Q211785,0
785,799,0,1,0,М.,М,Е.,Салтыков-Щедрин,Орелмеценат,,1,0,"(28, 4, 1889)",Q211785,0
786,800,0,1,0,М.,М,Е.,Салтыков-Щедрин, Сказки,,1,0,"(28, 4, 1889)",Q211785,0
787,801,0,1,0,М.,М,Е.,Салтыков-Щедрин,Верный Трезор,,1,0,"(28, 4, 1889)",Q211785,0
788,802,0,1,0,М.,М,Е.,Салтыков-Щедрин,Господа Головлевы,,1,0,"(28, 4, 1889)",Q211785,0
789,803,0,1,0,М.,М,Е.,Салтыков-Щедрин,Пошехонская старина,,1,0,"(28, 4, 1889)",Q211785,0
790,804,0,1,0,М.,М,Е.,Салтыков-Щедрин,Премудрый пескарь,,1,0,"(28, 4, 1889)",Q211785,0
791,805,0,1,0,М.,М,Е.,Салтыков-Щедрин,Коняга,,1,0,"(28, 4, 1889)",Q211785,0
792,806,1,1,0,А.,А,К.,Толстой,Князь Серебряный,,2,0,"(28, 9, 1875)",Q212575,0
793,807,0,1,0,В.,В,,Скотт,Айвенго,,1,1,"(21, 9, 1832)",Q79025,0
794,808,0,1,0,В.,В,,Скотт,Квентин Дорвард,,1,1,"(21, 9, 1832)",Q79025,0
795,809,0,1,0,В.,В,,Скотт,Ричард Львиное Сердце,,1,1,"(21, 9, 1832)",Q79025,0
796,810,0,1,0,М.,М,,Твен,Янки при дворе короля Артура,,1,1,,,1
797,811,0,1,0,М.,М,,Твен,Принц и нищий,,1,1,,,1
798,812,0,1,0,А.,А,,Дюма,Двадцать лет спустя,,1,1,"(5, 12, 1870)",Q38337,0
799,813,0,1,0,А.,А,,Дюма,Три мушкетера,,1,1,"(5, 12, 1870)",Q38337,0
800,814,0,1,0,А.,А,,Дюма,Асканио,,1,1,"(5, 12, 1870)",Q38337,0
801,815,0,1,0,В.,В,,Каверин,Два капитана,,1,1,"(2, 5, 1989)",Q467741,1
802,816,0,1,0,А.,А,,Конан,Рассказы о Шерлоке Холмсе,,1,1,"(7, 7, 1930)",Q35610,0
803,817,0,1,0,М.,М,,Рид,Оцеола – вождь семинолов,,1,1,"(22, 10, 1883)",Q1405996,0
804,818,0,1,0,М.,М,,Рид,Белый вождь,,1,1,"(22, 10, 1883)",Q1405996,0
805,819,1,1,0,Д.,Д,И.,Фонвизин,Недоросль,,2,0,,,1
806,820,0,1,0,Д.,Д,И.,Фонвизин,Придворная грамматика,,1,0,,,1
807,821,0,1,0,Н.,Н,М.,Карамзин,Остров Борнгольм,,1,0,"(22, 5, 1826)",Q191598,0
808,822,0,1,0,Н.,Н,М.,Карамзин,Бедная Лиза,,1,0,"(22, 5, 1826)",Q191598,0
809,823,0,1,0,Ф.,Ф,М.,Достоевский,Неточка Незванова,,1,0,"(9, 2, 1881)",Q991,0
