,Litres,PDF,Wiki,Имя,Название,Отчество,Ссылка,Фамилия,Short name,Score
381,0,0,1,С.,Я покинул родимый дом,А.,ru.wikisource.org/wiki/%D0%AF_%D0%BF%D0%BE%D0%BA%D0%B8%D0%BD%D1%83%D0%BB_%D1%80%D0%BE%D0%B4%D0%B8%D0%BC%D1%8B%D0%B9_%D0%B4%D0%BE%D0%BC,Есенин,С,1
382,0,0,1,С.,"Не жалею, не зову, не плачу",А.,"ru.wikisource.org/wiki/%D0%9D%D0%B5_%D0%B6%D0%B0%D0%BB%D0%B5%D1%8E,_%D0%BD%D0%B5_%D0%B7%D0%BE%D0%B2%D1%83,_%D0%BD%D0%B5_%D0%BF%D0%BB%D0%B0%D1%87%D1%83",Есенин,С,1
383,0,0,1,С.,Низкий дом с голубыми ставнями,А.,ru.wikisource.org/wiki/%D0%9D%D0%B8%D0%B7%D0%BA%D0%B8%D0%B9_%D0%B4%D0%BE%D0%BC_%D1%81_%D0%B3%D0%BE%D0%BB%D1%83%D0%B1%D1%8B%D0%BC%D0%B8_%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8F%D0%BC%D0%B8,Есенин,С,1
384,0,0,1,С.,Я иду долиной. На затылке кепи,А.,ru.wikisource.org/wiki/%D0%AF_%D0%B8%D0%B4%D1%83_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D0%BE%D0%B9._%D0%9D%D0%B0_%D0%B7%D0%B0%D1%82%D1%8B%D0%BB%D0%BA%D0%B5_%D0%BA%D0%B5%D0%BF%D0%B8,Есенин,С,1
385,0,0,1,С.,Собаке Качалова,А.,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B0%D0%BA%D0%B5_%D0%9A%D0%B0%D1%87%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0,Есенин,С,1
386,0,0,1,С.,Мелколесье. Степь и дали,А.,ru.wikisource.org/wiki/%D0%9C%D0%B5%D0%BB%D0%BA%D0%BE%D0%BB%D0%B5%D1%81%D1%8C%D0%B5._%D0%A1%D1%82%D0%B5%D0%BF%D1%8C_%D0%B8_%D0%B4%D0%B0%D0%BB%D0%B8,Есенин,С,1
387,0,0,1,С.,Пороша,А.,ru.wikisource.org/wiki/%D0%9F%D0%BE%D1%80%D0%BE%D1%88%D0%B0,Есенин,С,1
388,0,0,1,С.,Вот уж вечер,А.,ru.wikisource.org/wiki/%D0%92%D0%BE%D1%82_%D1%83%D0%B6_%D0%B2%D0%B5%D1%87%D0%B5%D1%80,Есенин,С,1
389,0,0,1,С.,"Гой ты, Русь, моя родная",А.,"ru.wikisource.org/wiki/%D0%93%D0%BE%D0%B9_%D1%82%D1%8B,_%D0%A0%D1%83%D1%81%D1%8C,_%D0%BC%D0%BE%D1%8F_%D1%80%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F",Есенин,С,1
390,0,0,1,С.,Край ты мой заброшенный,А.,ru.wikisource.org/wiki/%D0%9A%D1%80%D0%B0%D0%B9_%D1%82%D1%8B_%D0%BC%D0%BE%D0%B9_%D0%B7%D0%B0%D0%B1%D1%80%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9,Есенин,С,1
391,0,0,1,С.,Разбуди меня завтра рано,А.,ru.wikisource.org/wiki/%D0%A0%D0%B0%D0%B7%D0%B1%D1%83%D0%B4%D0%B8_%D0%BC%D0%B5%D0%BD%D1%8F_%D0%B7%D0%B0%D0%B2%D1%82%D1%80%D0%B0_%D1%80%D0%B0%D0%BD%D0%BE,Есенин,С,1
392,0,0,1,С.,Письмо к женщине,А.,ru.wikisource.org/wiki/%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%BE_%D0%BA_%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B5,Есенин,С,1
393,0,0,1,С.,"Шаганэ ты моя, Шаганэ!",А.,"ru.wikisource.org/wiki/%D0%A8%D0%B0%D0%B3%D0%B0%D0%BD%D1%8D_%D1%82%D1%8B_%D0%BC%D0%BE%D1%8F,_%D0%A8%D0%B0%D0%B3%D0%B0%D0%BD%D1%8D!",Есенин,С,1
394,0,0,1,С.,"До свиданья, друг мой, до свиданья",А.,"ru.wikisource.org/wiki/%D0%94%D0%BE_%D1%81%D0%B2%D0%B8%D0%B4%D0%B0%D0%BD%D1%8C%D1%8F,_%D0%B4%D1%80%D1%83%D0%B3_%D0%BC%D0%BE%D0%B9,_%D0%B4%D0%BE_%D1%81%D0%B2%D0%B8%D0%B4%D0%B0%D0%BD%D1%8C%D1%8F",Есенин,С,1
395,0,0,1,С.,Топи да болота,А.,ru.wikisource.org/wiki/%D0%A2%D0%BE%D0%BF%D0%B8_%D0%B4%D0%B0_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%B0,Есенин,С,1
396,0,1,1,Михаил,Кладовая солнца,,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%9A%D0%BB%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%D1%8F_%D1%81%D0%BE%D0%BB%D0%BD%D1%86%D0%B0_(%D0%9F%D1%80%D0%B8%D1%88%D0%B2%D0%B8%D0%BD),Пришвин,М,2
397,0,0,1,Леонид,Кусака,,ru.wikisource.org/wiki/%D0%9A%D1%83%D1%81%D0%B0%D0%BA%D0%B0,Андреев,Л,1
398,0,0,1,А.,Железный поток,,,Серафимович,А,1
399,0,0,1,Вс.,Бронепоезд 14-69,,,Иванов,В,1
400,0,0,1,Исаак,Конармия,,,Бабель,И,1
401,0,0,1,А.,"Россия, кровью умытая",,,Веселый,А,1
402,0,0,1,Александр,Разгром,,,Фадеев,А,1
403,0,0,1,Б.,Голый год,,,Пильняк,Б,1
404,0,0,1,Б.,Ветер,,,Лавренев,Б,1
405,0,0,1,Дмитрий,Чапаев,,,Фурманов,Д,1
406,0,0,1,Викентий,В тупике,,,Вересаев,В,1
407,0,0,1,,Двенадцать стульев,,,Илья Ильф и Евгений Петров,,1
408,0,0,1,Надежда,Ностальгия,,,Тэффи,Н,1
409,0,0,1,Николай,Не позволяй душе лениться…,,,Заболоцкий,Н,1
410,0,0,1,Николай,Журавли,,,Заболоцкий,Н,1
411,0,0,1,Николай,Одинокий дуб,,,Заболоцкий,Н,1
412,0,0,1,Николай,Я не ищу гармонии в природе,,,Заболоцкий,Н,1
413,0,0,1,Николай,О красоте человеческих лиц,,,Заболоцкий,Н,1
414,0,0,1,Николай,Где-то в поле возле Магадана,,,Заболоцкий,Н,1
415,0,0,1,Николай,Можжевеловый куст,,,Заболоцкий,Н,1
416,0,0,1,Николай,Завещание,,,Заболоцкий,Н,1
417,0,0,1,Николай,Я воспитан природой суровой,,,Заболоцкий,Н,1
418,0,0,1,Михаил,Великие путешественники,,,Зощенко,М,1
419,0,1,1,Михаил,Галоша,,,Зощенко,М,2
420,0,1,1,Михаил,Встреча,,,Зощенко,М,2
421,0,0,1,Михаил,Монтёр,,,Зощенко,М,1
422,0,0,1,Аркадий,Дюжина ножей в спину революции,,ru.wikisource.org/wiki/%D0%94%D1%8E%D0%B6%D0%B8%D0%BD%D0%B0_%D0%BD%D0%BE%D0%B6%D0%B5%D0%B9_%D0%B2_%D1%81%D0%BF%D0%B8%D0%BD%D1%83_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D0%B8_(%D0%90%D0%B2%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE),Аверченко,А,1
423,0,0,1,Аркадий,Смерть африканского охотника,,ru.wikisource.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D1%8C_%D0%B0%D1%84%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BE%D1%85%D0%BE%D1%82%D0%BD%D0%B8%D0%BA%D0%B0_(%D0%90%D0%B2%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE),Аверченко,А,1
424,0,1,1,Анна,Реквием,,,Ахматова,А,2
425,0,0,1,Анна,Мужество,,,Ахматова,А,1
426,0,0,1,Анна,А там мой мраморный двойник,,,Ахматова,А,1
427,0,0,1,Анна,Стихи о Петербурге,,,Ахматова,А,1
428,0,0,1,Анна,Песня о песне,,,Ахматова,А,1
429,0,0,1,Анна,Молитва,,,Ахматова,А,1
430,0,0,1,Анна,Сразу стало тихо в доме,,,Ахматова,А,1
431,0,0,1,Анна,Я спросила у кукушки,,,Ахматова,А,1
432,0,0,1,Анна,Мне голос был,,,Ахматова,А,1
433,0,0,1,Анна,Дальний глас,,,Ахматова,А,1
434,0,0,1,Анна,Муза,,,Ахматова,А,1
435,0,0,1,Анна,Двустишие,,,Ахматова,А,1
436,0,0,1,Анна,Пушкин,,,Ахматова,А,1
437,0,0,1,Анна,Перед весной бывают дни такие…,,,Ахматова,А,1
438,0,0,1,Анна,Клятва,,,Ахматова,А,1
439,0,0,1,Анна,Песня мира,,,Ахматова,А,1
440,0,0,1,Анна,Сероглазый король,,,Ахматова,А,1
441,0,0,1,Анна,Из книги „Четки“,,,Ахматова,А,1
442,0,0,1,Анна,Из книги „Белая стая“,,,Ахматова,А,1
443,0,0,1,Анна,Из книги „Вечер“,,,Ахматова,А,1
444,0,0,1,Анна,Из книги „Подорожник“,,,Ахматова,А,1
445,0,0,1,Анна,Из книги „ANNO DOMINI“,,,Ахматова,А,1
446,0,0,1,Анна,Из книги „Тростник“,,,Ахматова,А,1
447,0,0,1,Анна,Ветер войны,,,Ахматова,А,1
448,0,0,1,Анна,"Не с теми я, кто бросил землю",,,Ахматова,А,1
449,0,0,1,Анна,Что ты бродишь неприкаянный…,,,Ахматова,А,1
450,0,0,1,Анна,И упало каменное слово,,,Ахматова,А,1
451,0,0,1,М.,Книги в красном переплете,И.,ru.wikisource.org/wiki/%D0%9A%D0%BD%D0%B8%D0%B3%D0%B8_%D0%B2_%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BC_%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%BB%D0%B5%D1%82%D0%B5,Цветаева,М,1
452,0,0,1,М.,"Моим стихам, написанным так рано",И.,"ru.wikisource.org/wiki/%D0%9C%D0%BE%D0%B8%D0%BC_%D1%81%D1%82%D0%B8%D1%85%D0%B0%D0%BC,_%D0%BD%D0%B0%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC_%D1%82%D0%B0%D0%BA_%D1%80%D0%B0%D0%BD%D0%BE",Цветаева,М,1
453,0,0,1,М.,"Идёшь, на меня похожий",И.,"ru.wikisource.org/wiki/%D0%98%D0%B4%D1%91%D1%88%D1%8C,_%D0%BD%D0%B0_%D0%BC%D0%B5%D0%BD%D1%8F_%D0%BF%D0%BE%D1%85%D0%BE%D0%B6%D0%B8%D0%B9",Цветаева,М,1
454,0,0,1,М.,Бабушке,И.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B1%D1%83%D1%88%D0%BA%D0%B5,Цветаева,М,1
455,0,0,1,М.,С большою нежностью,И.,ru.wikisource.org/wiki/%D0%A1_%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D1%8E_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C%D1%8E,Цветаева,М,1
456,0,0,1,М.,Стихи о Москве,И.,ru.wikisource.org/wiki/%D0%A1%D1%82%D0%B8%D1%85%D0%B8_%D0%BE_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5,Цветаева,М,1
457,0,0,1,М.,Родина,И.,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0_(%D0%A6%D0%B2%D0%B5%D1%82%D0%B0%D0%B5%D0%B2%D0%B0),Цветаева,М,1
458,0,0,1,М.,"Мне нравится, что вы больны не мною",И.,"ru.wikisource.org/wiki/%D0%9C%D0%BD%D0%B5_%D0%BD%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%81%D1%8F,_%D1%87%D1%82%D0%BE_%D0%B2%D1%8B_%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B_%D0%BD%D0%B5_%D0%BC%D0%BD%D0%BE%D1%8E",Цветаева,М,1
459,0,0,1,М.,Откуда такая нежность?,И.,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%BA%D1%83%D0%B4%D0%B0_%D1%82%D0%B0%D0%BA%D0%B0%D1%8F_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C%3F,Цветаева,М,1
460,0,0,1,М.,Стихи к Блоку,И.,ru.wikisource.org/wiki/%D0%A1%D1%82%D0%B8%D1%85%D0%B8_%D0%BA_%D0%91%D0%BB%D0%BE%D0%BA%D1%83,Цветаева,М,1
461,0,0,1,М.,Из цикла Ахматовой,И.,ru.wikisource.org/wiki/%D0%90%D1%85%D0%BC%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%D0%B9_(%D0%A6%D0%B2%D0%B5%D1%82%D0%B0%D0%B5%D0%B2%D0%B0),Цветаева,М,1
462,0,0,1,А.,Чевенгур,П.,,Платонов,А,1
463,0,0,1,А.,Котлован,П.,,Платонов,А,1
464,0,0,1,А.,Волшебное кольцо,П.,,Платонов,А,1
465,0,0,1,А.,Неизвестный цветок,П.,,Платонов,А,1
466,0,0,1,А.,На заре туманной юности,П.,,Платонов,А,1
467,0,1,1,А.,Корова,П.,,Платонов,А,2
468,0,0,1,А.,Юшка,П.,,Платонов,А,1
469,0,0,1,А.,Сокровенный человек,П.,,Платонов,А,1
470,0,0,1,А.,Шарманка,П.,,Платонов,А,1
471,0,0,1,А.,Впрок,П.,,Платонов,А,1
472,0,0,1,А.,Зелёная лампа,С.,ru.wikisource.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D0%B0%D1%8F_%D0%BB%D0%B0%D0%BC%D0%BF%D0%B0_(%D0%93%D1%80%D0%B8%D0%BD),Грин,А,1
473,0,0,1,М.,Кабала святош,А.,ru.wikisource.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D0%B0%D1%8F_%D0%BB%D0%B0%D0%BC%D0%BF%D0%B0_(%D0%93%D1%80%D0%B8%D0%BD),Булгаков,М,1
474,0,0,1,М.,Бег,А.,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%B3,Булгаков,М,1
475,1,0,1,М.,Белая гвардия,А.,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F_%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D1%8F,Булгаков,М,2
476,1,1,1,М.,Собачье сердце,А.,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B0%D1%87%D1%8C%D0%B5_%D1%81%D0%B5%D1%80%D0%B4%D1%86%D0%B5,Булгаков,М,3
477,1,1,1,М.,Мастер и Маргарита,А.,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80_%D0%B8_%D0%9C%D0%B0%D1%80%D0%B3%D0%B0%D1%80%D0%B8%D1%82%D0%B0,Булгаков,М,3
478,0,0,1,М.,Похождения Чичикова,А.,ru.wikisource.org/wiki/%D0%9F%D0%BE%D1%85%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F_%D0%A7%D0%B8%D1%87%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,Булгаков,М,1
479,0,0,1,А.,Василий Тёркин,Т.,,Твардовский,А,1
480,0,0,1,А.,За далью даль,Т.,,Твардовский,А,1
481,0,0,1,А.,Страна Муравия,Т.,,Твардовский,А,1
482,0,0,1,А.,Я убит подо Ржевом,Т.,,Твардовский,А,1
483,0,0,1,А.,Братья,Т.,,Твардовский,А,1
484,0,0,1,А.,Спасибо,Т.,,Твардовский,А,1
485,0,0,1,А.,Снега потемнеют синие…,Т.,,Твардовский,А,1
486,0,0,1,А.,"Июль, макушка лета…",Т.,,Твардовский,А,1
487,0,0,1,А.,На дне моей жизни…,Т.,,Твардовский,А,1
488,0,0,1,А.,Урожай,Т.,,Твардовский,А,1
489,0,0,1,А.,Родное,Т.,,Твардовский,А,1
490,0,0,1,А.,Весенние строчки,Т.,,Твардовский,А,1
491,0,0,1,А.,Матери,Т.,,Твардовский,А,1
492,0,0,1,Ю.,Смерть Вазир-Мухтара,Н.,,Тынянов,Ю,1
493,0,1,1,Б.,Доктор Живаго,Л.,,Пастернак,Б,2
494,0,1,1,М.,Тихий Дон,А.,,Шолохов,М,2
495,0,0,1,М.,Поднятая целина,А.,,Шолохов,М,1
496,0,1,1,М.,Судьба человека,А.,,Шолохов,М,2
497,0,0,1,М.,Нахалёнок,А.,,Шолохов,М,1
498,0,0,1,Ф.,О чём плачут лошади,А.,,Абрамов,Ф,1
499,0,0,1,Ф.,"Тетралогия Пряслины:
Две зимы и три лета
Братья и сестры
Пути-перепутья
Дом",А.,,Абрамов,Ф,1
500,0,0,1,Ф.,Две зимы и три лета,А.,,Абрамов,Ф,1
501,0,0,1,Ф.,Братья и сестры,А.,,Абрамов,Ф,1
502,0,0,1,Ф.,Пути-перепутья,А.,,Абрамов,Ф,1
503,0,0,1,Ф.,Дом,А.,,Абрамов,Ф,1
504,0,0,1,Ф.,Поездка в прошлое,А.,,Абрамов,Ф,1
505,0,0,1,Чингиз,И дольше века длится день…,,,Айтматов,Ч,1
506,0,0,1,Чингиз,Плаха,,,Айтматов,Ч,1
507,0,1,1,В.,Обелиск,,,Быков,В,2
508,0,1,1,В.,Сотников,,,Быков,В,2
509,0,0,1,В.,"""Облава""",,,Быков,В,1
510,0,0,1,В.,"Вам продолжать эту жизнь (письмо, адресованное юной читательнице)",П.,,Астафьев,В,1
511,1,0,1,В.,Васюткино озеро,П.,,Астафьев,В,2
512,0,0,1,В.,Игры,П.,,Астафьев,В,1
513,0,1,1,В.,Конь с розовой гривой,П.,,Астафьев,В,2
514,0,1,1,В.,"Фотография, на которой меня нет",П.,,Астафьев,В,2
515,0,0,1,В.,Царь-рыба,П.,,Астафьев,В,1
516,0,0,1,В.,Печальный детектив,П.,,Астафьев,В,1
517,0,0,1,К.,Заповедник сказок,,,Булычёв,К,1
518,0,0,1,К.,Когда мне было 12 лет,,,Булычёв,К,1
519,0,1,1,В.,Уроки французского,Г.,,Распутин,В,2
520,0,0,1,В.,Последний срок,Г.,,Распутин,В,1
521,0,1,1,В.,Прощание с Матерой,Г.,,Распутин,В,2
522,0,0,1,В.,Живи и помни,Г.,,Распутин,В,1
523,0,0,1,Р.,Тишина,П.,,Погодин,Р,1
524,0,0,1,Р.,Дубравка,П.,,Погодин,Р,1
525,0,0,1,А.,Свидание,В.,,Вампилов,А,1
526,0,0,1,А.,Прошлым летом в Чулимске,В.,,Вампилов,А,1
527,0,1,1,А.,Старший сын,В.,,Вампилов,А,2
528,0,0,1,А.,Иркутская история,,,Арбузов,А,1
529,0,0,1,А.,Жестокие игры,,,Арбузов,А,1
530,0,0,1,В.,В добрый час!,,,Розов,В,1
531,0,0,1,В.,Гнездо глухаря,,,Розов,В,1
532,0,0,1,Н.,Звезда полей,М.,,Рубцов,Н,1
533,0,0,1,Н.,Тихая моя родина…,М.,,Рубцов,Н,1
534,0,0,1,Н.,Посвящение другу,М.,,Рубцов,Н,1
535,0,1,1,А.,Один день Ивана Денисовича,И.,,Солженицын,А,2
536,0,0,1,А.,Матрёнин двор,И.,,Солженицын,А,1
537,0,0,1,А.,Архипелаг ГУЛАГ,И.,,Солженицын,А,1
538,0,0,1,А.,Как нам обустроить Россию,И.,,Солженицын,А,1
539,0,0,1,,Россия,,,Пословицы и поговорки народов мира,,1
540,0,0,1,,Азия,,,Пословицы и поговорки народов мира,,1
541,0,0,1,,Европа,,,Пословицы и поговорки народов мира,,1
542,0,0,1,,Америка,,,Пословицы и поговорки народов мира,,1
543,0,0,1,,Тысяча и одна ночь,,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,Сказки,,1
544,0,0,1,,Путешествие Синдбада-морехода,,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,Сказки,,1
545,0,0,1,Греческие,Титан Атлант и счастливая Аркадия,,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,мифы,Г,1
546,0,0,1,Греческие,Атлант и Геракл,,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,мифы,Г,1
547,0,0,1,Греческие,Скотный двор царя Авгия,,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,мифы,Г,1
548,0,0,1,Греческие,Яблоки Гесперид,,ru.wikisource.org/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C,мифы,Г,1
549,0,0,1,Греческие,Геродот Арион,,ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B4%D0%BE%D1%82,мифы,Г,1
550,0,0,1,,Библия для детей,,,Библия,,1
551,0,0,1,,Новый завет,,ru.wikisource.org/wiki/%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9_%D0%B7%D0%B0%D0%B2%D0%B5%D1%82,Библия,,1
552,0,0,1,,Одиссея (фрагмент),,ru.wikisource.org/wiki/%D0%9E%D0%B4%D0%B8%D1%81%D1%81%D0%B5%D1%8F,Гомер,,1
553,0,0,1,У.,Ромео и Джульетта — Перевод Е.Савич — Перевод Щепкиной-Куперник — Перевод Б.Пастернака,,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B5%D0%BE_%D0%B8_%D0%94%D0%B6%D1%83%D0%BB%D1%8C%D0%B5%D1%82%D1%82%D0%B0,Шекспир,У,1
554,0,0,1,У.,Гамлет — Перевод Б.Пастернака — Перевод А.Кронеберга — Перевод А.Радлова — Перевод М.Лозинского,,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,Шекспир,У,1
555,0,0,1,Р.,Честная бедность,,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,Бернс,Р,1
556,0,0,1,Ж.,Мещанин во дворянстве или Скупой,Б.,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,Мольер,Ж,1
557,0,1,1,Ж.,Тартюф,Б.,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,Мольер,Ж,2
558,0,0,1,М.,Дон Кихот (главы),,ru.wikisource.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82,Сервантес,М,1
559,0,0,1,И.,Фауст,В.,ru.wikisource.org/wiki/%D0%A4%D0%B0%D1%83%D1%81%D1%82,Гёте,И,1
560,0,0,1,Дж.,"Ты кончил жизнь в пути, герой!..",Г.,ru.wikisource.org/wiki/%D0%A4%D0%B0%D1%83%D1%81%D1%82,Байрон,Д,1
561,0,0,1,Дж.,Лирика,Г.,,Байрон,Д,1
562,0,0,1,,Человеческая комедия,,,Оноре де Бальзак,,1
563,0,0,1,Гюстав,Саламбо,,,Флобер,Г,1
564,0,0,1,,Соловей,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D0%B5%D0%B9_(%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD;_%D0%93%D0%B0%D0%BD%D0%B7%D0%B5%D0%BD),Г. X. Андерсен,,1
565,0,1,1,Виктор,Собор Парижской Богоматери,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D0%B5%D0%B9_(%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD;_%D0%93%D0%B0%D0%BD%D0%B7%D0%B5%D0%BD),Гюго,В,2
566,1,0,1,Даниэль,Робинзон Крузо,,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%B1%D0%B8%D0%BD%D0%B7%D0%BE%D0%BD_%D0%9A%D1%80%D1%83%D0%B7%D0%BE,Дефо,Д,2
567,0,0,1,Джек,Рассказы,,,Лондон,Д,1
568,0,1,1,Джек,Любовь к жизни,,,Лондон,Д,2
569,0,0,1,Э.,Лягушонок,А.,ru.wikisource.org/wiki/%D0%9B%D1%8F%D0%B3%D1%83%D1%88%D0%BE%D0%BD%D0%BE%D0%BA,По,Э,1
570,0,0,1,Джеймс,Отец и сын (рассказ; по повести Последний дюйм (его же)),,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%B5%D1%86_%D0%B8_%D1%81%D1%8B%D0%BD,Олдридж,Д,1
571,0,0,1,О.,Дары волхвов,,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%B5%D1%86_%D0%B8_%D1%81%D1%8B%D0%BD,Генри,О,1
572,0,0,1,Луиджи,Черепаха,,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,Пиранделло,Л,1
573,0,0,1,Э.,Снап (история бультерьера),,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,Сетон-Томпсон,Э,1
574,0,0,1,М.,Приключения Тома Сойера,,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,Твен,М,1
575,0,0,1,М.,Приключения Гекльберри Финна,,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,Твен,М,1
576,0,1,1,А.,Маленький принц,,ru.wikisource.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0,Сент-Экзюпери,А,2
577,0,0,1,Л.,"Алиса в стране чудес
Соня въ царствѣ дива (переводчик неизвестен, 1879 г., дореформенная орфография)
Аня в стране чудес (перевод В. Набокова)",,ru.wikisource.org/wiki/%D0%90%D0%BB%D0%B8%D1%81%D0%B0_%D0%B2_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5_%D1%87%D1%83%D0%B4%D0%B5%D1%81,Кэрролл,Л,1
578,0,0,1,Л.,"Соня въ царствѣ дива (переводчик неизвестен, 1879 г., дореформенная орфография)",,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Кэрролл,Л,1
